0.090909	0.000000
0.181818	5.454545
0.272727	-13.636364
0.363636	4.090909
0.454545	0.000000
0.545455	0.000000
0.636364	0.000000
0.727273	0.000000
0.818182	0.000000
0.909091	5.000000
